Rating,Corporation,Year,Default Probability
A+,Hershey Company (The),2013,0.133587320736924
AA,Hershey Company (The),2013,0.480944437947604
BB-,Holly Energy Partners LP,2013,0.000107616990244
A,Honeywell International Inc.,2013,0.704945650686974
AA,Honeywell International Inc.,2013,0.718082547632194
A,Honeywell International Inc.,2013,0.735801993323792
A,Hormel Foods Corp.,2013,0.000494780034530
CCC,"Hovnanian Enterprises, Inc.",2013,0.000004203865037
CCC+,"Hovnanian Enterprises, Inc.",2013,0.000003254040224
CCC,Hub International Limited,2013,0.000013187365752
B-,"HudBay Minerals, Inc.",2013,0.000022778977150
BBB+,Hunt (J.B.) Transport Services Inc.,2013,0.000079523559354
BB-,Huntsman International LLC,2013,0.000040993393427
B+,Huntsman International LLC,2013,0.000036898368360
A,IDACORP Inc.,2013,0.000278777708912
A-,"IDACORP, INC",2013,0.484791728013722
A+,"IDACORP, INC",2013,0.517886267015006
BBB+,IDEX CORPORATION,2013,0.000093025892891
BBB+,IDEX CORPORATION,2013,0.000090101243019
BBB,IDEX Corp.,2013,0.000148869199381
AA-,ILLINOIS TOOL WORKS INC,2013,0.212375689882213
AA-,ILLINOIS TOOL WORKS INC,2013,0.214433999622896
A+,ILLINOIS TOOL WORKS INC,2013,0.186914410866239
BBB+,INGREDION INCORPORATED,2013,0.000048662049738
A-,INGREDION INCORPORATED,2013,0.000042577877425
AA-,INTEL CORPORATION,2013,0.203237811162470
AA-,INTEL CORPORATION,2013,0.194648473307356
A,"INTERDIGITAL, INC",2013,0.000165683603532
A+,"INTERDIGITAL, INC",2013,0.000181025104331
BBB,INTERPUBLIC GROUP OF,2013,0.000031871154744
BBB,INTERPUBLIC GROUP OF,2013,0.000027468403585
BB+,"IRON MOUNTAIN, INC",2013,0.000028718110363
BBB-,"IRON MOUNTAIN, INC",2013,0.000070751718913
A+,Illinois Tool Works Inc.,2013,0.257413337234643
AA+,"Industrias Bachoco, S.A.B. de C.V.",2013,0.788198892803510
B+,"Information Resources, Inc.",2013,0.000007897665159
B+,"Information Resources, Inc.",2013,0.000104236210616
B,"Information Resources, Inc.",2013,0.000009108680410
BB-,Ingles Markets Inc.,2013,0.000059849259262
BBB,Ingredion Incorporated,2013,0.000088417562875
A,Intel Corp.,2013,0.000319818502146
BBB+,JABIL INC,2013,0.000070991809899
BBB+,JABIL INC,2013,0.000041296054888
B+,JETBLUE AIRWAYS CORPORATION,2013,0.000035155403051
BB-,JETBLUE AIRWAYS CORPORATION,2013,0.000036620586144
AA+,JOHNSON & JOHNSON,2013,0.998801181287193
AA+,JOHNSON & JOHNSON,2013,0.998794332890798
BBB+,JOHNSON CONTROLS INTERNATIONAL,2013,0.467384157490286
A-,JOHNSON CONTROLS INTERNATIONAL,2013,0.382411972521623
A,JOHNSON CONTROLS INTERNATIONAL,2013,0.405480512508892
A-,"JUNIPER NETWORKS, INC.",2013,0.000111183515496
A-,"JUNIPER NETWORKS, INC.",2013,0.000113804160940
BBB-,Jabil Inc.,2013,0.000073847226193
BB-,"Jazz Pharmaceuticals, Inc.",2013,0.000017196384784
BB-,JetBlue Airways Corporation,2013,0.000049922407751
AAA,Johnson & Johnson,2013,0.000503838907531
AAA,Johnson & Johnson,2013,0.000035009418386
A-,Johnson (S.C.) & Son Inc.,2013,0.000315276640731
A-,Johnson (S.C.) & Son Inc.,2013,0.000320888717893
BBB,Johnson Controls Inc.,2013,0.000461504825683
BBB,Juniper Networks Inc.,2013,0.000118437723769
A-,KENNAMETAL INC.,2013,0.000132752796476
A-,KENNAMETAL INC.,2013,0.000112414737369
A,KIMBERLY-CLARK CORPORATION,2013,0.000170822498496
A,KIMBERLY-CLARK CORPORATION,2013,0.000175558084264
BBB+,KOHL'S CORPORATION,2013,0.000086485677174
BBB+,KOHL'S CORPORATION,2013,0.000081023578998
BBB+,KOHL'S CORPORATION,2013,0.000090458945331
BBB+,KONINKLIJKE PHILIPS NV,2013,0.000069751174618
BBB+,KONINKLIJKE PHILIPS NV,2013,0.000069317142448
BBB-,Kennametal Inc.,2013,0.000222306435558
BBB+,Kimberly-Clark Corp.,2013,0.256488039001250
BBB-,Kinross Gold Corp.,2013,0.000581249533064
BBB+,Kohl's Corp.,2013,0.000116981235424
BBB+,Kohl's Corporation,2013,0.000016985074300
BBB+,Kohl's Corporation,2013,0.000010421334983
A-,Koninklijke Philips N.V.,2013,0.000106441332295
B+,Koppers Holdings Inc.,2013,0.000071891011446
A+,Korea Electric Power Corp.,2013,0.227513879175081
A+,Korea Electric Power Corp.,2013,0.236392889206973
AA-,Korea Electric Power Corporation,2013,0.998314884108379
AA-,Korea Electric Power Corporation,2013,0.998416662974939
BB-,Kronos Incorporated,2013,0.000012012808029
B+,Kronos Incorporated,2013,0.000014786266007
BB-,"Kronos Worldwide, Inc.",2013,0.000006400853696
B+,"Kronos Worldwide, Inc.",2013,0.000012551214472
BBB+,LEAR CORPORATION,2013,0.000043644120814
A-,LEAR CORPORATION,2013,0.000036972617638
BB+,LKQ Corporation,2013,0.000011325017147
BBB,LOCKHEED MARTIN CORPORATION,2013,0.003058677520076
BBB,LOCKHEED MARTIN CORPORATION,2013,0.003202511950352
B+,LSB Industries Inc.,2013,0.000112456615602
BB-,"LSB Industries, Inc.",2013,0.000009818445355
B-,Lamar Advertising Co.,2013,0.000061379336922
B-,Laredo Petroleum Inc.,2013,0.000000028256778
BBB-,Las Vegas Sands LLC,2013,0.000062460930539
BB,Lear Corp.,2013,0.000023491929332
A-,"Leidos Holdings, Inc.",2013,0.000038244576056
BBB,"Leidos Holdings, Inc.",2013,0.000005785393205
BBB,"Leidos Holdings, Inc.",2013,0.000078098222720
BB-,Lennar Corporation,2013,0.000017785043811
BB+,Lennar Corporation,2013,0.000009602071645
BB-,Lions Gate Entertainment Corp.,2013,0.000005292278070
BB-,"Lions Gate Entertainment, Inc.",2013,0.000006076631835
BB,Louisiana-Pacific Corp.,2013,0.000057378881577
BBB-,LyondellBasell Industries N.V.,2013,0.000101497559779
BBB,LyondellBasell Industries N.V.,2013,0.000008264023120
BBB-,LyondellBasell Industries N.V.,2013,0.000086358609779
BBB+,LyondellBasell Industries N.V.,2013,0.000006793100178
BB,"M.D.C. HOLDINGS, INC",2013,0.000036507841223
BB+,"M.D.C. HOLDINGS, INC",2013,0.000037154060422
BBB-,"M.D.C. Holdings, Inc.",2013,0.000027328585987
BBB-,"M.D.C. Holdings, Inc.",2013,0.000016717437653
B,"M/I HOMES, INC",2013,0.000195189204467
B+,"M/I HOMES, INC",2013,0.000180079963139
B-,"M/I Homes, Inc.",2013,0.000022922520025
CC,"M/I Homes, Inc.",2013,0.000179213539209
CC,"M/I Homes, Inc.",2013,0.000172608032682
B+,"M/I Homes, Inc.",2013,0.000027165438152
BBB+,"MAGELLAN MIDSTREAM PARTNERS,",2013,0.000079498146148
BBB+,"MAGELLAN MIDSTREAM PARTNERS,",2013,0.000100897474481
BBB,MANPOWERGROUP INC.,2013,0.000104151282344
BBB+,MANPOWERGROUP INC.,2013,0.000088149274992
A,MARATHON OIL CORPORATION,2013,0.000062005869479
A,MARATHON OIL CORPORATION,2013,0.000073347824216
BB+,"MARTIN MARIETTA MATERIALS,",2013,0.000030952289271
BB+,"MARTIN MARIETTA MATERIALS,",2013,0.000036064569739
BBB,"MASTEC, INC",2013,0.000064215946542
BBB+,"MASTEC, INC",2013,0.000068120221770
A,MCCORMICK & COMPANY,2013,0.000074655971441
A,MCCORMICK & COMPANY,2013,0.000076726815810
A+,MCKESSON CORPORATION,2013,0.000109224925801
A,MCKESSON CORPORATION,2013,0.000111814858043
BBB+,MDU Resources Group Inc.,2013,0.000203591330062
BBB+,MDU Resources Group Inc.,2013,0.000176277539184
B,"MERITOR, INC",2013,0.000000351300808
B+,"MERITOR, INC",2013,0.000001720166303
B,"MERITOR, INC",2013,0.000001860164076
B,MGM RESORTS INTERNATIONAL,2013,0.000041982906324
B,MGM RESORTS INTERNATIONAL,2013,0.000049655685395
B,MGM RESORTS INTERNATIONAL,2013,0.000038704611344
B+,MGM RESORTS INTERNATIONAL,2013,0.000038400544557
B-,MGM Resorts International,2013,0.000006702659349
B+,MGM Resorts International,2013,0.000003320512508
B,"MICRON TECHNOLOGY, INC",2013,0.000114481258772
BB-,"MICRON TECHNOLOGY, INC",2013,0.000125077252845
AA,MICROSOFT CORPORATION,2013,0.998836270257983
AA,MICROSOFT CORPORATION,2013,0.998825578513635
BBB,"MOHAWK INDUSTRIES, INC.",2013,0.000049361524204
BBB,"MOHAWK INDUSTRIES, INC.",2013,0.000047497761068
BBB,"MONDELEZ INTERNATIONAL, INC",2013,0.000042412288957
A+,MOSAIC COMPANY,2013,0.000093533414840
A+,MOSAIC COMPANY,2013,0.000116588971804
A+,MOSAIC COMPANY,2013,0.000106004035269
A+,MOSAIC COMPANY,2013,0.000110232464855
A,MOSAIC COMPANY,2013,0.000097326158293
A-,"MOTOROLA SOLUTIONS, INC",2013,0.000131307181284
A-,"MOTOROLA SOLUTIONS, INC",2013,0.000128682003410
BB-,MRC Global (US) Inc.,2013,0.000081166647591
BB+,MSCI Inc.,2013,0.000004529444016
A-,MURPHY OIL CORPORATION,2013,0.000150646235469
A-,MURPHY OIL CORPORATION,2013,0.000156062387362
AAA,Madison Gas & Electric Co.,2013,0.000192596042836
BBB+,Magellan Midstream Partners LP,2013,0.000118041638972
BBB,"Magellan Midstream Partners, L.P.",2013,0.000015232987062
BBB-,ManpowerGroup Inc.,2013,0.000133527800972
BBB+,Marathon Oil Corporation,2013,0.000014587471702
B-,Martin Midstream Partners L.P.,2013,0.000004114182837
BB-,MasTec Inc.,2013,0.000050303566794
BB-,"MasTec, Inc.",2013,0.000005131507235
BB-,"MasTec, Inc.",2013,0.000004454284596
A-,McCormick & Co. Inc.,2013,0.000085985356919
A,"McCormick & Company, Incorporated",2013,0.000012686049361
BBB,McKesson Corporation,2013,0.000020835337433
B,Mercer International Inc.,2013,0.000028564831720
A+,Merck Sharp & Dohme Corp.,2013,0.510913222916026
B+,Meritage Homes Corporation,2013,0.000002509100376
BB-,Meritage Homes Corporation,2013,0.000001164689477
B-,Meritage Homes Corporation,2013,0.000025376657415
B+,Meritage Homes Corporation,2013,0.000032523358193
B+,Meritage Homes Corporation,2013,0.000002298954029
BB-,Meritage Homes Corporation,2013,0.000001071164723
B-,Meritor Inc.,2013,0.000000002456475
B-,Meritor Inc.,2013,0.000000002626182
BBB-,Methanex Corp.,2013,0.000041738510915
BBB-,Methanex Corporation,2013,0.000005680959019
B+,Michael Baker International LLC,2013,0.000063848381954
B,"Michael Baker International, LLC",2013,0.000010332850680
BB-,Micron Technology Inc.,2013,0.000384936761463
BB-,Micron Technology Inc.,2013,0.000132493923335
AAA,Microsoft Corp.,2013,0.000705665019935
AAA,Microsoft Corp.,2013,0.000555589371623
AAA,Microsoft Corp.,2013,0.000606503622659
AAA,Microsoft Corp.,2013,0.000550690501223
AAA,Microsoft Corporation,2013,0.395625095818671
AA+,Microsoft Corporation,2013,0.852071593851715
AAA,Microsoft Corporation,2013,0.395906517991937
BB+,Millicom International Cellular S.A.,2013,0.000004486991846
BB+,Millicom International Cellular S.A.,2013,0.000004414182991
BBB,Mohawk Industries Inc.,2013,0.000058681361012
A,"Mondelez International, Inc.",2013,0.000060080340874
BBB-,"Mondelez International, Inc.",2013,0.000054467110042
BBB,"Mondelez International, Inc.",2013,0.000002786704513
B,"MoneyGram International, Inc.",2013,0.000001803040655
BBB+,Moody's Corporation,2013,0.000009804525222
BBB+,Moody's Corporation,2013,0.000008664616609
BBB,Mosaic Co. (The),2013,0.000098798609468
BBB,Mosaic Co. (The),2013,0.000103191279661
BBB+,Mosaic Company (The),2013,0.000016349250303
BBB,"Motorola Solutions, Inc.",2013,0.000029476672699
BB-,Mueller Water Products Inc.,2013,0.000075617405165
B+,"Mueller Water Products, Inc.",2013,0.000011193880952
BBB+,Murphy Oil Company Ltd.,2013,0.000411469687867
BB-,Murphy Oil USA Inc.,2013,0.000017384712295
BBB-,NABORS INDUSTRIES LTD,2013,0.000000000000004
BBB,NABORS INDUSTRIES LTD,2013,0.000000000000003
BB+,"NASDAQ, INC",2013,0.000015815749160
BBB-,"NASDAQ, INC",2013,0.000033662541419
A-,NATIONAL FUEL GAS COMPANY,2013,0.000119296522154
A-,NATIONAL FUEL GAS COMPANY,2013,0.000409590425386
A-,NATIONAL FUEL GAS COMPANY,2013,0.000419307407895
BB,NCR Corp.,2013,0.000046551670200
BB,NCR Corp.,2013,0.000040314209181
BB,NCR Corp.,2013,0.000037308483824
CCC+,NEKTAR THERAPEUTICS,2013,0.000012588860878
CCC+,NEKTAR THERAPEUTICS,2013,0.000011556007247
B-,NEKTAR THERAPEUTICS,2013,0.000012008427479
A-,NEWELL BRANDS INC,2013,0.000065841009083
A-,NEWELL BRANDS INC,2013,0.000057447593209
A-,"NEXTERA ENERGY, INC.",2013,0.083996373741733
B,NGL Energy Partners LP,2013,0.000002765762546
BB-,NGL Energy Partners LP,2013,0.000038000960670
BB-,NGL Energy Partners LP,2013,0.000001459891005
A+,NIKE Inc.,2013,0.606789315640357
A+,NIKE Inc.,2013,0.602951552540309
AA-,NIKE Inc.,2013,0.709491797799146
A,"NORDSTROM, INC",2013,0.000122492912001
A,"NORDSTROM, INC",2013,0.000117867999865
A,"NORDSTROM, INC",2013,0.000111730337773
A,NORFOLK SOUTHERN CORPORATION,2013,0.000066641884094
A,NORFOLK SOUTHERN CORPORATION,2013,0.000069162718539
A-,NORTHROP GRUMMAN CORPORATION,2013,0.000051801637432
A-,NORTHROP GRUMMAN CORPORATION,2013,0.000061935323781
AA-,NOVARTIS AG,2013,0.999087240146876
AA-,NOVARTIS AG,2013,0.999034296229152
B-,"NRG ENERGY, INC.",2013,0.000016635093917
B-,"NRG ENERGY, INC.",2013,0.000015095278413
B-,"NRG ENERGY, INC.",2013,0.000017479368199
B-,"NRG ENERGY, INC.",2013,0.000015473610000
BB+,NUCOR CORPORATION,2013,0.000093478328967
BB+,NUCOR CORPORATION,2013,0.000077143784050
BB+,NVIDIA Corp.,2013,0.000029096086473
A,Nabors Industries Inc.,2013,0.000000000000007
BBB,Nabors Industries Inc.,2013,0.000000000000000
BBB,Nabors Industries Inc.,2013,0.000000000000007
BBB-,"Nabors Industries, Inc.",2013,0.000000000000003
BBB,"Nabors Industries, Inc.",2013,0.000000000000003
BBB,National Fuel Gas Co.,2013,0.164026247719208
BBB,National Fuel Gas Co.,2013,0.165441023226327
BBB,National Fuel Gas Co.,2013,0.150160743498283
A,National Fuel Gas Co.,2013,0.161999386627745
A,National Fuel Gas Co.,2013,0.171743851586444
A-,National Grid Gas PLC,2013,0.000049521371109
A-,National Grid Gas Plc,2013,0.000032839780455
A,National Grid Gas plc,2013,0.000017847750992
BBB+,National Grid North America Inc.,2013,0.000288299012356
BBB+,National Grid North America Inc.,2013,0.000024020178141
BBB+,NetApp Inc.,2013,0.000127187410678
BB-,Netflix Inc,2013,0.000032899657778
BB-,Netflix Inc,2013,0.000024161466844
BB-,New York Times Co. (The),2013,0.000191765701850
BB+,NewMarket Corporation,2013,0.000070887739887
BB+,NewMarket Corporation,2013,0.000079043357356
BBB,Newell Brands Inc.,2013,0.000081378937687
BBB,NextEra Energy Inc.,2013,0.000295064813301
B+,Nokia Corp.,2013,0.000044178375564
A-,"Nordstrom, Inc.",2013,0.000005370868349
BBB+,Norfolk Southern Corp.,2013,0.000095639438347
BBB,Northrop Grumman Corporation,2013,0.000010453629832
BBB+,Northrop Grumman Corporation,2013,0.000006413996591
AA-,Northwest Natural Gas Co.,2013,0.486562591479737
AA-,Northwest Natural Gas Co.,2013,0.503090988794491
AA-,Northwest Natural Gas Co.,2013,0.506996401136348
AA-,Novartis AG,2013,0.998780960434215
A-,Nucor Corp.,2013,0.454867625246078
BBB+,Nucor Corporation,2013,0.000062468711308
BBB-,O'Reilly Automotive Inc,2013,0.000155171600617
BBB,O'Reilly Automotive Inc,2013,0.000156072393013
BBB,O'Reilly Automotive Inc.,2013,0.000421365710582
A,OCCIDENTAL PETROLEUM,2013,0.000161037329407
A,OCCIDENTAL PETROLEUM,2013,0.000178414606348
A,OCCIDENTAL PETROLEUM,2013,0.000185860739277
A,OCCIDENTAL PETROLEUM,2013,0.000186581119906
A,OCCIDENTAL PETROLEUM,2013,0.000150594906646
A-,OGE ENERGY CORP.,2013,0.000055900697182
A-,OGE ENERGY CORP.,2013,0.000049610625861
A-,OGE ENERGY CORP.,2013,0.000064143012935
BBB,OGE Energy Corp.,2013,0.000124223800449
BBB+,OGE Energy Corp.,2013,0.000106655072195
BBB,OLIN CORPORATION,2013,0.000041534064458
BBB,OLIN CORPORATION,2013,0.000043211829728
A-,OMNICOM GROUP INC,2013,0.000053873497903
A-,OMNICOM GROUP INC,2013,0.000052210982378
BBB,"ONEOK, INC.",2013,0.000032885016148
BBB,"ONEOK, INC.",2013,0.000033555229012
BBB,"ONEOK, INC.",2013,0.000028638355958
AA,ORACLE CORPORATION,2013,0.998769954939577
BB,OTTER TAIL CORPORATION,2013,0.000063081047509
BB,OTTER TAIL CORPORATION,2013,0.000060682711268
A,"OWENS & MINOR, INC",2013,0.000167054281104
B,Oasis Petroleum Inc.,2013,0.000095259092368
B-,Oasis Petroleum Inc.,2013,0.000009359739328
B,Oasis Petroleum Inc.,2013,0.000094706639097
BBB+,Omnicom Group Inc.,2013,0.000065467729328
BBB,Omnicom Group Inc.,2013,0.000067283094458
BB+,Open Text Corp.,2013,0.000009159724003
BBB,Open Text Corporation,2013,0.000117838264224
BBB,Open Text Corporation,2013,0.000106644475749
A+,Oracle Corporation,2013,0.000655065085031
A+,Oracle Corporation,2013,0.000430506844222
A+,PACCAR INC,2013,0.000031888229772
A+,PACCAR Inc.,2013,0.000034627089683
B-,PEABODY ENERGY CORPORATION,2013,0.000068841683933
B-,PEABODY ENERGY CORPORATION,2013,0.000069529003424
CCC+,PEABODY ENERGY CORPORATION,2013,0.000052421692996
A+,"PEPSICO, INC",2013,0.000333449407301
A+,"PEPSICO, INC",2013,0.000304779781491
BBB,"PERKINELMER, INC",2013,0.000070540016385
BBB,"PERKINELMER, INC",2013,0.000082373470854
BBB,"PERKINELMER, INC",2013,0.000083616410382
AA-,PFIZER INC.,2013,0.558923734331183
AA,PFIZER INC.,2013,0.580145946725564
BB-,PG&E CORPORATION,2013,0.000030853620391
A-,PG&E CORPORATION,2013,0.000072251656033
A-,PG&E CORPORATION,2013,0.000078554290257
A-,PG&E CORPORATION,2013,0.000073337283775
BBB-,PG&E Corp.,2013,0.000096475209218
B+,PILGRIM'S PRIDE CORPORATION,2013,0.000054628732595
B+,PILGRIM'S PRIDE CORPORATION,2013,0.000052831109467
BB-,PILGRIM'S PRIDE CORPORATION,2013,0.000059192836053
BBB+,PINNACLE WEST CAPITAL,2013,0.101831565967130
A-,PINNACLE WEST CAPITAL,2013,0.107881157190299
A+,PINNACLE WEST CAPITAL,2013,0.111794125821138
BBB+,PIONEER NATURAL RESOURCES,2013,0.000112311025818
BBB+,PIONEER NATURAL RESOURCES,2013,0.000115647224241
BBB+,PIONEER NATURAL RESOURCES,2013,0.000122930232951
BBB+,PIONEER NATURAL RESOURCES,2013,0.000098719540276
BBB-,PITNEY BOWES INC,2013,0.000009150123148
BBB-,PITNEY BOWES INC,2013,0.000008121132351
BBB-,PITNEY BOWES INC,2013,0.000008611851298
BBB+,"PLAINS ALL AMERICAN PIPELINE,",2013,0.000035784626507
BBB+,"PLAINS ALL AMERICAN PIPELINE,",2013,0.000042813344594
A-,"PLAINS ALL AMERICAN PIPELINE,",2013,0.000033117299920
BBB,PLDT Inc.,2013,0.000007775229738
BBB-,PLDT Inc.,2013,0.000146410350155
BBB,PLDT Inc.,2013,0.000117217707860
BBB,PLDT Inc.,2013,0.000150471836831
BBB,PLDT Inc.,2013,0.000142262587220
BBB+,POSCO,2013,0.002805474514021
BBB,POSCO,2013,0.000191552536012
AA-,POSCO,2013,0.794496474899843
BBB,POSCO,2013,0.000114537674279
A,"PPG INDUSTRIES, INC",2013,0.000071639457396
A,"PPG INDUSTRIES, INC",2013,0.000078076059294
A,PPG Industries Inc.,2013,0.000084652844551
A-,PUBLIC SERVICE ENTERPRISE,2013,0.000066969421301
BBB+,PUBLIC SERVICE ENTERPRISE,2013,0.000076929396196
A-,PUBLIC SERVICE ENTERPRISE,2013,0.000064586625018
BB+,PVH CORP,2013,0.000080530337733
BB+,PVH CORP,2013,0.000068919223766
BBB-,PVH Corp.,2013,0.000175021252626
BBB,Packaging Corp. of America,2013,0.000075166072817
BBB,Packaging Corp. of America,2013,0.000083753064854
BBB,Packaging Corp. of America,2013,0.000088813598023
B+,Peabody Energy Corp.,2013,0.000052069983154
B+,Peabody Energy Corp.,2013,0.000043189970017
BB,Peabody Energy Corporation,2013,0.000006736494037
BBB+,Pearson PLC,2013,0.000077943053636
B+,"Penn National Gaming, Inc.",2013,0.000006492357159
B,Penske Automotive Group Inc.,2013,0.000057877280997
A-,PepsiCo Inc.,2013,0.181492165123226
AA-,"PepsiCo, Inc.",2013,0.268009845492458
A+,"PepsiCo, Inc.",2013,0.274873162146095
A+,"PepsiCo, Inc.",2013,0.276660244107236
A+,PetroChina Company Limited,2013,0.476737946552308
BBB,Phillips 66,2013,0.000295623212230
B-,Pilgrim's Pride Corporation,2013,0.000007532084091
BBB+,Pinnacle West Capital Corp.,2013,0.000025298102295
A,Pinnacle West Capital Corp.,2013,0.000737603699271
A,Pinnacle West Capital Corp.,2013,0.000581732897711
BBB-,Pioneer Natural Resources Co.,2013,0.000011423667985
BBB-,Pitney Bowes Inc.,2013,0.000000468614532
BBB,Plains All American Pipeline L.P.,2013,0.000066267668916
BBB,Plains All American Pipeline L.P.,2013,0.000004250404941
BBB,Plains All American Pipeline L.P.,2013,0.000060309141107
A,Portland General Electric Co.,2013,0.000092621167283
A,Portland General Electric Company,2013,0.000015695748495
B+,"Post Holdings, Inc.",2013,0.000004363440099
B+,"Post Holdings, Inc.",2013,0.000023034430685
A,Public Service Enterprise Group Inc.,2013,0.000085272838320
BBB,QUEST DIAGNOSTICS INCORPORATED,2013,0.000060870829405
BBB,QUEST DIAGNOSTICS INCORPORATED,2013,0.000075873454628
BBB+,QUEST DIAGNOSTICS INCORPORATED,2013,0.000060159515843
BBB+,Quest Diagnostics Inc.,2013,0.000091824138458
BBB+,Quest Diagnostics Inc.,2013,0.000087269223617
BB,RANGE RESOURCES CORPORATION,2013,0.000073049050474
BB+,RANGE RESOURCES CORPORATION,2013,0.000086921406321
A-,RAYONIER INC.,2013,0.000097837583136
A,RAYONIER INC.,2013,0.000084264905600
BBB,"REPUBLIC SERVICES, INC",2013,0.000042849504148
BBB+,RIO TINTO PLC,2013,0.000011177511179
B+,RITE AID CORPORATION,2013,0.000138844201271
B+,RITE AID CORPORATION,2013,0.000120221753893
A,"ROCKWELL AUTOMATION, INC",2013,0.000187172137389
A,"ROCKWELL AUTOMATION, INC",2013,0.000217443545886
A-,"ROPER TECHNOLOGIES, INC",2013,0.000110660055996
A-,"ROPER TECHNOLOGIES, INC",2013,0.000093768882144
BB,Range Resources Corp.,2013,0.000097654059021
BB,Range Resources Corp.,2013,0.000076138011234
BB,Range Resources Corp.,2013,0.000083572291064
BB,Range Resources Corporation,2013,0.000017744662114
BB-,Rent-A-Center Inc.,2013,0.000117280388735
